Generation,Stage,Prey_Fitness,Predator_Fitness,Avg_Prey_Energy,Prey_Starved,Prey_Eaten,Avg_Food_Collected,Avg_Predator_Energy,Pred_Starved
106,2,1617.7345044569706,120.40878880355851,57.52999999999629,4.5,3.7333333333333334,286.8666666666667,143.99999999999318,0.0
107,2,1825.581483937693,98.47094106083206,74.91199999999638,2.0,3.2333333333333334,340.6333333333333,117.43899999999415,0.5
108,2,1712.8424973844562,96.98096367695749,64.35599999999637,3.5,3.2,283.2,106.76999999999386,0.0
109,2,1626.6889326234896,125.89375437831477,66.21699999999619,2.5,4.033333333333333,293.43333333333334,151.95899999999455,0.5
110,2,1660.1112342581148,111.46120734570658,63.66333333333,3.5,3.666666666666667,298.6,130.95999999999447,0.5
111,2,1531.9221499116466,100.54684852708907,48.62499999999638,4.5,3.4333333333333336,202.10000000000002,112.97599999999466,0.5
112,2,1551.2312957180286,110.04567723761575,54.40099999999671,4.5,3.7,262.6,115.14999999999525,0.0
113,2,1611.9455358343412,80.19695414924448,44.853999999996944,5.0,2.7666666666666666,202.43333333333334,91.99399999999369,0.5
114,2,1529.4498909306571,111.5918012077012,58.1899999999965,5.0,3.6333333333333337,240.5,125.16099999999498,0.0
115,2,1501.5341154352245,107.5985669708911,44.75633333332972,5.5,3.533333333333333,231.5,117.77499999999492,0.0
116,2,1733.539270341732,94.59436597604137,50.241333333329926,3.5,3.2,310.8,109.34599999999418,0.5
117,2,1832.2116325287182,104.49975977062795,81.93233333333077,2.5,3.4,400.93333333333334,126.96899999999427,0.5
118,2,1268.8440040207927,109.75207675848311,29.410333333330264,8.5,3.5999999999999996,139.63333333333333,130.92999999999398,0.5
119,2,1490.7962220617403,153.61089507552464,66.08799999999647,3.0,4.7333333333333325,278.43333333333334,184.58899999999443,0.0
120,2,1658.6814723731882,117.42694957289604,72.33833333333,3.5,3.7333333333333334,326.1,145.99799999999348,0.5
121,2,1829.5258187741435,113.74441195274905,82.31566666666362,3.0,3.5666666666666664,431.03333333333336,133.99999999999318,0.0
122,2,1404.1975446596819,124.44515566596627,48.20466666666387,6.5,3.9000000000000004,226.03333333333333,147.1819999999938,0.0
123,2,1657.8054795349492,114.8767611781078,65.9226666666635,3.5,3.6,316.3,135.99999999999324,0.0
124,2,1824.7259307764166,50.413641909547344,65.0719999999964,4.0,2.0666666666666664,272.1333333333333,63.97999999999442,1.5
125,2,1466.7354278457578,155.69242347496407,65.40133333332942,3.5,4.666666666666666,255.53333333333333,194.2199999999944,0.0
126,2,1761.0920760638278,105.77668289909205,74.04999999999652,3.0,3.4333333333333336,352.56666666666666,127.9979999999934,0.5
127,2,1671.1192665464316,109.29459044574328,60.393333333329394,2.5,3.666666666666667,273.1333333333333,134.4259999999951,1.0
128,2,1637.3839837103317,142.4511946882579,72.1236666666633,2.0,4.4,327.06666666666666,170.27199999999456,0.0
129,2,1677.1089037385339,130.7016688887338,77.13266666666256,1.5,4.199999999999999,315.79999999999995,146.62499999999477,0.0
130,2,1736.3943839901665,123.67640722711471,67.98966666666291,2.0,3.8666666666666663,355.23333333333335,146.05699999999513,0.0
131,2,1526.7062002924167,154.42186671622542,68.80233333332987,2.0,4.7,279.1,188.19399999999538,0.0
132,2,1341.9184450310147,185.36502685536797,59.99233333332985,3.5,5.833333333333333,299.46666666666664,212.69799999999643,0.0
133,2,1512.0970794258928,160.01798288838387,65.36533333332939,3.0,4.833333333333334,295.43333333333334,196.93799999999484,0.0
134,2,1732.0050490410301,104.26204317069248,69.69266666666391,4.0,3.4333333333333336,367.5,123.5599999999941,0.5
