Generation,Stage,Prey_Fitness,Predator_Fitness,Avg_Prey_Energy,Prey_Starved,Prey_Eaten,Avg_Food_Collected,Avg_Predator_Energy,Pred_Starved
76,2,1525.488561261809,150.4392126432188,59.38299999999502,1.5,4.566666666666666,224.26666666666665,185.27399999999508,0.0
77,2,1463.678242515969,166.47537300303472,60.67799999999471,1.0,5.2,232.63333333333333,195.50899999999612,0.0
78,2,1441.5404678118762,177.98966540080727,72.91733333332806,0.5,5.699999999999999,268.43333333333334,198.68999999999605,0.0
79,2,1370.5814076304919,188.3462654415104,71.20833333332823,1.5,5.966666666666667,269.83333333333337,214.45599999999706,0.0
80,2,1613.1615554246912,133.08254525234887,69.8943333333284,1.5,4.166666666666666,253.66666666666666,158.0489999999944,0.0
81,2,1417.3726181902703,176.74050648507682,67.44433333332799,1.5,5.566666666666666,247.23333333333335,204.0069999999963,0.0
82,2,1398.8279889398661,162.63204534994975,54.82233333332836,2.0,5.166666666666666,208.16666666666666,188.04899999999577,0.0
83,2,1418.3137883739703,171.1958532284477,59.18366666666148,1.0,5.366666666666667,222.43333333333334,199.4279999999971,0.0
84,2,1753.5865569932635,131.3391044582535,83.91599999999445,0.0,4.066666666666666,301.0333333333333,159.8859999999939,0.0
85,2,1500.4254944420525,115.22441955153324,46.45933333332897,4.0,3.8,179.86666666666667,139.22399999999504,0.5
86,2,1605.0105197819435,121.71870579484734,59.73533333332895,2.0,3.966666666666667,234.16666666666669,137.41799999999515,0.0
87,2,1602.2777187825827,125.61069321826349,65.45733333332838,2.0,3.966666666666667,238.06666666666666,149.57099999999406,0.0
88,2,1691.6836750329278,94.94890055209585,54.32633333332855,2.0,3.1333333333333333,206.66666666666666,107.99999999999321,0.0
89,2,1727.0051747770826,122.71869762301988,85.57999999999556,1.5,3.966666666666667,318.33333333333337,140.5349999999945,0.0
90,2,1573.6025931742004,131.51437114671938,59.82866666666193,2.5,4.1,228.8,158.62499999999443,0.0
91,2,1525.21894920406,109.46867137290275,44.42766666666223,3.5,3.533333333333333,172.26666666666665,129.50599999999383,0.0
92,2,1639.3299634870712,108.03180135037319,49.97533333332868,1.5,3.6,196.73333333333335,120.67599999999385,0.0
93,2,1585.447636192365,138.47026262354137,62.84366666666167,0.5,4.5,237.16666666666666,156.1879999999956,0.0
94,2,1673.3876844540232,120.36858015067381,62.31633333332884,1.5,3.7666666666666666,237.66666666666666,145.99999999999318,0.0
95,2,1669.0524547830335,116.07258834814029,67.58233333332875,1.5,3.8666666666666663,253.3,126.55799999999513,0.0
96,2,1204.909619104765,207.43727818465823,62.112999999995495,2.5,6.666666666666667,234.3,227.3119999999984,0.0
97,2,1224.8641208129989,207.20763367201647,61.15033333332812,1.5,6.566666666666666,226.63333333333333,232.46099999999757,0.0
98,2,1174.6695522393245,230.9014800646537,73.97099999999486,0.5,7.6,270.9,241.6959999999989,0.0
99,2,1201.253314004842,212.9052849148058,63.56766666666202,1.5,6.866666666666667,242.10000000000002,231.96799999999746,0.0
100,2,1479.4392739250275,182.29960358322748,69.19733333332854,0.5,5.5,269.66666666666663,222.2309999999974,0.0
101,2,1477.7179485622082,171.19730051139584,73.41566666666228,1.5,5.233333333333333,271.8666666666667,204.17499999999646,0.0
102,2,1283.6335961781704,195.47491970356597,58.167333333328926,2.0,6.066666666666666,241.13333333333333,227.82399999999745,0.0
103,2,1385.432872960474,186.34417880012242,67.3773333333292,1.0,5.8,252.39999999999998,215.75699999999625,0.0
104,2,1390.3492003374568,146.05024441366518,49.77333333332966,4.0,4.566666666666666,199.83333333333331,179.89299999999668,0.5
105,2,1502.8303441494938,166.07885163201706,69.52466666666254,0.5,5.266666666666667,269.23333333333335,188.5149999999962,0.0
106,2,1502.0328788757358,138.30818665199456,52.926333333328884,2.5,4.333333333333333,212.10000000000002,160.97599999999454,0.0
107,2,1379.9020123281148,157.18467742510336,56.102999999995575,3.0,4.9,210.6,182.87099999999498,0.0
108,2,1295.275595295997,189.36028921188847,56.78333333332839,1.5,5.933333333333334,216.53333333333333,217.42399999999793,0.0
109,2,1459.5380274620709,173.3141212636036,62.58233333332876,1.0,5.199999999999999,238.73333333333335,212.8369999999963,0.0
110,2,1303.2437070282185,168.25927396769018,49.105666666662984,4.0,5.233333333333333,195.9,196.58699999999618,0.0
111,2,1326.690586035757,179.72696795910372,56.67366666666253,3.0,5.5,230.86666666666667,213.75499999999664,0.0
112,2,1376.9992266958377,181.88403387892748,63.257333333329214,2.0,5.566666666666666,246.8,216.58099999999644,0.0
113,2,1498.0457699852268,188.84127870133568,78.14233333332922,0.5,5.733333333333333,322.0333333333333,227.15199999999766,0.0
114,2,1602.6315286974852,141.6923273444434,75.09966666666196,2.0,4.333333333333334,270.8666666666667,169.76999999999438,0.0
115,2,1507.2099935801157,145.9164047290296,65.9046666666627,3.0,4.4,253.0,178.9909999999939,0.0
116,2,1445.0285004037457,158.70890337803831,55.8433333333292,2.0,4.800000000000001,214.6,193.5879999999948,0.0
117,2,1392.3156204493425,131.4727150157717,42.43199999999577,4.5,4.133333333333334,165.63333333333333,152.72199999999452,0.0
118,2,1441.841475949186,159.47348723518377,58.178333333329476,2.5,4.833333333333333,232.23333333333335,193.99199999999553,0.0
119,2,1381.3351402614944,121.60514627804595,40.21633333332906,5.5,3.8333333333333335,154.93333333333334,141.35899999999498,0.0
120,2,1552.9697525811894,124.94510869003896,54.91333333332902,2.5,3.966666666666667,212.8,152.8119999999946,0.5
121,2,1522.3987938077346,152.86572280666348,61.5516666666626,1.5,4.666666666666666,244.2,185.76999999999472,0.0
122,2,1456.7885352505361,110.81604019689938,44.494666666662454,4.5,3.7666666666666666,177.73333333333332,126.24899999999447,0.5
123,2,1398.0056795628377,139.98525698653168,43.09133333332957,5.0,4.3,188.66666666666669,170.42399999999418,0.0
124,2,1361.7207466544262,173.69212329572605,57.14499999999577,2.5,5.366666666666667,217.36666666666667,205.8969999999964,0.0
125,2,1469.942393971221,150.73794248090863,65.48799999999609,3.5,4.733333333333333,275.0,174.55599999999498,0.0
126,2,1526.9523988621297,173.67691432668437,74.0843333333288,1.5,5.3,312.16666666666663,208.79399999999623,0.0
127,2,1450.2160679043948,163.55495499977178,61.046999999996,2.5,5.0,250.8,196.82799999999634,0.0
128,2,1478.6239374170789,163.25532746274294,58.52033333332882,1.5,4.966666666666667,234.53333333333333,197.19299999999643,0.0
129,2,1250.2787022075888,202.12234599157003,62.55499999999583,2.0,6.333333333333333,249.36666666666667,231.64399999999745,0.0
130,2,1322.8135174643526,173.92938130419003,50.192333333329444,4.0,5.2,208.46666666666667,215.28799999999558,0.0
131,2,1224.2364193006297,202.38373253374064,58.66333333332973,3.0,6.366666666666667,248.66666666666666,230.57499999999834,0.0
132,2,1296.7249791150973,176.33863343458586,52.15499999999592,3.0,5.5,209.5,205.28899999999658,0.0
133,2,1544.556744913651,128.13097170153816,59.679666666662825,3.5,3.933333333333333,239.93333333333334,154.45299999999378,0.0
134,2,1363.8825168021629,169.96744993287882,59.78699999999669,3.5,5.233333333333333,252.33333333333334,201.53499999999644,0.0
135,2,1209.6261748444927,185.79240284137447,53.96966666666296,4.0,5.833333333333333,216.1,213.10699999999628,0.0
136,2,1496.9946355293262,157.8592363569013,73.74733333332918,2.5,4.833333333333334,274.43333333333334,189.249999999996,0.0
137,2,1375.027338710266,143.65856918086357,39.66966666666295,4.0,4.4,171.86666666666667,171.95299999999497,0.0
138,2,1342.31902893845,178.6283846887499,53.99933333332952,2.5,5.4,217.10000000000002,217.70399999999552,0.0
139,2,1334.726703314263,183.09994680123143,58.90366666666205,2.0,5.733333333333333,230.5,211.22699999999685,0.0
140,2,1237.7935715544472,201.2270541411831,46.994666666662354,1.5,6.233333333333333,203.66666666666669,236.31999999999778,0.0
141,2,1436.356184680648,192.72320297346258,79.28199999999529,0.5,5.933333333333334,295.76666666666665,227.2959999999963,0.0
142,2,1308.2177871693925,189.6704448823398,61.53833333332881,2.0,5.933333333333334,241.33333333333331,218.7089999999967,0.0
143,2,1344.2168816520837,173.69338374735182,50.73966666666266,3.0,5.300000000000001,204.63333333333333,209.4669999999963,0.0
144,2,1466.9169183848705,156.39800077758133,70.04099999999617,3.0,4.866666666666667,266.83333333333337,182.10299999999592,0.0
145,2,1358.4565234429015,170.67758641207837,61.95066666666251,3.0,5.4,248.0,194.3029999999967,0.0
146,2,1456.2110221018638,190.52978720278642,71.59066666666247,0.0,5.833333333333333,280.73333333333335,226.68399999999798,0.0
147,2,1454.9317694757815,188.65618875750926,81.35399999999538,1.0,5.733333333333333,305.56666666666666,226.9989999999963,0.0
148,2,1126.9981739714597,204.54600743526396,47.59166666666229,3.0,6.533333333333333,191.26666666666668,228.4549999999981,0.0
149,2,1413.9606851551046,164.14025618771586,56.39299999999644,3.0,4.933333333333334,237.10000000000002,203.266999999995,0.0
150,2,1321.8294005298367,163.63099272093396,43.934333333329405,4.5,4.9,198.06666666666666,202.67799999999514,0.0
151,2,1336.3784826524686,175.11024971984818,56.09966666666279,2.5,5.466666666666667,221.53333333333333,202.5949999999969,0.0
152,2,1445.555544905565,163.1237382159447,59.948666666662405,2.0,4.966666666666667,232.36666666666667,197.26699999999502,0.0
153,2,1354.3138434138702,184.35106997100849,63.83966666666261,2.0,5.800000000000001,248.06666666666666,210.16799999999773,0.0
154,2,1491.1365395475825,162.56782251993664,72.05999999999632,2.5,4.933333333333334,272.4,196.89699999999573,0.0
155,2,1534.0197208965628,158.74271994964656,69.15466666666259,1.5,4.866666666666667,282.93333333333334,190.81799999999595,0.0
156,2,1268.2405756591259,193.2990392681536,61.754333333329,2.5,6.0,231.63333333333333,225.34999999999803,0.0
157,2,1378.0485000128656,187.23992257066482,71.34866666666201,1.5,5.933333333333334,265.3666666666667,211.196999999998,0.0
158,2,1411.280068299386,155.4121013155358,54.91199999999574,2.5,4.866666666666667,214.23333333333332,180.2759999999957,0.0
159,2,1363.4169127995044,182.87900587242459,56.865999999995424,1.5,5.7,242.03333333333333,211.41199999999736,0.0
160,2,1490.3086882098364,182.00294769126978,67.51066666666229,1.0,5.466666666666667,305.76666666666665,223.57899999999614,0.0
161,2,1393.5262492857325,176.21414610320855,64.40166666666207,2.5,5.433333333333334,255.93333333333334,207.59099999999637,0.0
162,2,1359.4926792819108,170.4103279928997,58.699333333328944,2.0,5.333333333333333,220.8,197.89199999999659,0.0
163,2,1388.3678907979584,167.87471763434397,62.38066666666225,3.0,5.166666666666666,237.73333333333332,198.07999999999612,0.0
164,2,1457.0783852306647,170.93712726596493,67.63533333332961,2.0,5.199999999999999,281.03333333333336,204.64099999999655,0.0
165,2,1542.89082894251,98.7045962612671,40.421333333330004,4.5,3.4,222.06666666666666,127.94499999999564,1.5
166,2,1407.704118291495,142.38878348238208,51.30166666666296,4.0,4.366666666666666,216.16666666666669,169.5339999999948,0.0
167,2,1430.2217705031576,129.16333697476082,53.17699999999667,5.5,3.966666666666667,229.83333333333331,153.30799999999408,0.0
168,2,1548.9383189973707,110.39234389525286,56.24699999999672,4.5,3.533333333333333,251.93333333333334,134.92599999999413,0.5
169,2,1511.0675609731975,123.81525489510469,58.16699999999648,5.0,3.8666666666666663,262.4,144.22899999999441,0.0
170,2,1443.9100021631155,123.69755071182036,47.67599999999652,4.5,3.966666666666667,208.13333333333333,137.46299999999508,0.0
171,2,1435.9189310941385,147.1555131577741,49.74533333332991,5.0,4.433333333333334,247.93333333333334,179.6229999999938,0.0
172,2,1277.255097927385,137.54806329438028,42.33199999999597,6.5,4.166666666666667,164.86666666666667,166.79299999999398,0.0
173,2,1608.1411954984108,113.75785658828572,68.71399999999721,4.0,3.6333333333333333,294.8,128.24199999999425,0.0
174,2,1510.794666165993,145.91929810770972,60.92399999999639,4.0,4.4,265.7,177.8599999999944,0.0
175,2,1694.0644536783684,159.48269349833495,84.78399999999661,1.0,4.733333333333333,399.33333333333337,198.95999999999435,0.0
176,2,1583.044675551768,146.74882668838737,71.80699999999594,2.0,4.433333333333334,294.16666666666663,178.85899999999447,0.0
177,2,1494.5483293987427,186.02685960440562,84.70999999999557,1.0,5.633333333333333,319.4666666666667,224.74699999999763,0.0
178,2,1522.234772676164,185.0879825859784,85.02266666666225,0.5,5.666666666666666,325.73333333333335,220.33999999999668,0.0
179,2,1530.5907569121327,152.62763616004764,66.53499999999592,3.0,4.666666666666666,285.93333333333334,183.71999999999457,0.0
180,2,1545.2232805609926,164.928997864513,79.06799999999521,1.0,5.133333333333333,297.8,191.49599999999623,0.0
181,2,1431.8687751876193,186.80020287106043,76.94699999999528,1.5,5.833333333333333,290.33333333333337,215.34899999999735,0.0
182,2,1525.6094660907954,162.69206942978045,72.82433333332878,1.5,4.9,271.1,198.86799999999448,0.0
183,2,1404.8472777329512,181.76075337001706,68.64066666666254,2.5,5.5,279.9,220.8009999999966,0.0
184,2,1582.0730977777503,158.5631607419106,70.81699999999552,0.5,4.866666666666667,279.6,188.53099999999625,0.0
185,2,1302.1009714431796,198.52517832471648,68.55933333332865,2.0,6.166666666666666,250.9,231.32399999999694,0.0
186,2,1658.4898259158558,165.49564395521946,91.3309999999961,0.0,5.066666666666666,353.9666666666667,196.46999999999622,0.0
187,2,1420.9233258333998,177.02760300590617,65.44799999999559,1.5,5.433333333333334,245.89999999999998,209.29499999999564,0.0
188,2,1612.2664248162125,162.8894306701166,81.95833333332953,1.0,4.966666666666667,337.5333333333333,194.83599999999586,0.0
189,2,1449.9429957262146,162.86290654261256,64.35666666666336,3.0,4.833333333333334,260.73333333333335,202.29899999999446,0.0
190,2,1405.0072139711071,174.17848235266914,70.1903333333298,3.0,5.300000000000001,279.8666666666667,208.88799999999605,0.0
191,2,1491.9226969478264,160.5505857480278,67.93999999999626,3.0,4.833333333333333,295.0,195.77899999999576,0.0
192,2,1544.0551784123718,161.2830522954491,73.75033333332968,2.0,4.966666666666667,312.4,189.7219999999955,0.0
193,2,1428.6962506759571,178.21004183751054,55.87566666666227,1.0,5.433333333333334,242.66666666666669,212.42599999999652,0.0
194,2,1353.8873171862783,175.18532205776918,63.967333333329876,3.0,5.5,253.10000000000002,199.31899999999644,0.0
195,2,1645.0361093955664,110.31945080402008,65.6679999999966,4.0,3.466666666666667,286.0333333333333,127.4249999999938,0.0
196,2,1608.3196238927762,150.96532540121646,79.99033333332952,1.5,4.666666666666667,325.7,176.90199999999487,0.0
197,2,1624.101799922308,135.89806467371966,67.81799999999586,2.0,4.133333333333333,276.4,164.85599999999394,0.0
198,2,1651.3923761499886,149.35431968842698,80.47633333333027,1.5,4.466666666666667,334.9666666666667,184.40599999999387,0.0
199,2,1596.5304947461589,124.04490298508226,64.17533333332938,2.5,3.9333333333333336,255.23333333333335,150.92399999999446,0.5
200,2,1495.0637593493543,137.30242374527205,50.71099999999591,3.0,4.2,211.96666666666667,174.39999999999418,0.5
